adminPcode,name,male_population_2023,female_population_2023,population_2023,crude_birth_rate_2023
LK7118005,Kolibendawewa,395,395,790,15
LK7118010,Medagama,395,394,789,15
LK7118015,Kadurugasdamana,395,394,789,15
LK7118020,Siyambalagaswewa,395,394,789,15
LK7118025,Katukeliyawa,395,394,789,15
LK7118030,Wahamalgollewa Track 05,395,394,789,15
LK7118035,Sangilikanadarawa,395,394,789,15
LK7118040,Diviyaudabendawewa,395,394,789,15
LK7118045,Thalgahawewa,395,394,789,15
LK7118050,Galkandegama,395,394,789,15
LK7118055,Balahondawewa,395,394,789,15
LK7118060,Pihimbiyagollewa,395,394,789,15
LK7118065,Galweeragollewa,395,394,789,15
LK7118070,Ambagahawewa,395,394,789,15
LK7118075,Thamarahalmillewa,395,394,789,15
LK7118080,Wewelketiya,395,394,789,15
LK7118085,Ihala Kolongaswewa,395,394,789,15
LK7118090,Konakumbukwewa,395,394,789,15
LK7118095,Kedewa,395,394,789,15
LK7118100,Kallanchiya,395,394,789,15
LK7118105,Gonewa,395,394,789,15
LK7118110,Ikirigollewa,395,394,789,15
LK7118115,Wahamalgollewa,395,394,789,15
LK7118120,Wahamalgollewa Track 03,395,394,789,15
LK7118125,Pallankulama,395,394,789,15
LK7118130,Mahawewa,395,394,789,15
LK7118135,Pandukabhayapura,395,394,789,15
LK7118140,Katupuliyankulama,395,394,789,15
LK7118145,Sandamalgama,395,394,789,15
LK7118150,Rambewa,395,394,789,15
LK7118155,Nabadagaswewa,395,394,789,15
LK7118160,Mahakanadarawa R. B. Track 02,395,394,789,15
LK7118165,Kapiriggama,395,394,789,15
LK7118170,Peenagama,395,394,789,15
LK7118175,Meemalwewa,395,394,789,15
LK7118180,Rotawewa,395,394,789,15
LK7118185,Kudagama,395,394,789,15
LK7118190,Mahakanadarawa R. B. Track 01,395,394,789,15
LK7121,Kahatagasdigiliya,15000,15000,30000,15
LK7121005,Kirigallewa,375,375,750,15
LK7121010,Rathmalgahawewa,375,375,750,15
LK7121015,Kudapattiya,375,375,750,15
LK7121020,Mahakumbukwewa,375,375,750,15
LK7121025,Palippothana,375,375,750,15
LK7121030,Gonumeruwewa,375,375,750,15
LK7121035,Thurukkuragama,375,375,750,15
LK7121040,Maha Kiribbewa,375,375,750,15
LK7121045,Maha Galkandegama,375,375,750,15
LK7121050,Dachchihalmillawewa,375,375,750,15
LK7121055,Maha Hammillawewa,375,375,750,15
LK7121060,Kumbukgollewa,375,375,750,15
LK7121065,Pandarellewa,375,375,750,15
LK7121070,Sampathgama,375,375,750,15
LK7121075,Thallattewa,375,375,750,15
LK7121080,Mahawewa,375,375,750,15
LK7121085,Kahatagasdigiliya East,375,375,750,15
LK7121090,Kahatagasdigiliya West,375,375,750,15
LK7121095,Kokmaduwa,375,375,750,15
LK7121100,Moragahawela,375,375,750,15
LK7121105,Samadhigama,375,375,750,15
LK7121110,Mekichchawa,375,375,750,15
LK7121115,Ranpathvila,375,375,750,15
LK7121120,Bethkewa - Thulana,375,375,750,15
LK7121125,Maha Messalewa,375,375,750,15
LK7121130,Kohombagaskada,375,375,750,15
LK7121135,Konwewa,375,375,750,15
LK7121140,Ambagahawewa,375,375,750,15
LK7121145,Panwella,375,375,750,15
LK7121150,Mee - Kumbukwewa,375,375,750,15
LK7121155,Tikkanpothana,375,375,750,15
LK7121160,Punchi Halmillewa,375,375,750,15
LK7121165,Weligollewa,375,375,750,15
LK7121170,Divulwewa,375,375,750,15
LK7121175,Diganhalmillawewa,375,375,750,15
LK7121180,Kelenikawewa,375,375,750,15
LK7121185,Nelugollakada,375,375,750,15
LK7121190,Ellawewa,375,375,750,15
LK7121195,Nekutunu Wewa,375,375,750,15
LK7121200,Kanadara Rathmale,375,375,750,15
LK7124,Horowpathana,15000,15000,30000,15
LK7124005,Wahalkada D 2,395,395,790,15
LK7124010,Wahalkada D 1,395,394,789,15
LK7124015,Maradanmaduwa,395,394,789,15
LK7124020,Pahala Divulwewa,395,394,789,15
LK7124025,Weerasole,395,394,789,15
LK7124030,Anaolondewa,395,394,789,15
LK7124035,Kapugollewa,395,394,789,15
LK7124040,Wagollakada,395,394,789,15
LK7124045,Dutuwewa,395,394,789,15
LK7124050,Morawewa,395,394,789,15
LK7124055,Thawalanhalmillewa,395,394,789,15
LK7124060,Thimbiriattawala,395,394,789,15
LK7124065,Nikawewa,395,394,789,15
LK7124070,Welimuwapothana,395,394,789,15
LK7124075,Kivulekada,395,394,789,15
LK7124080,Puhulewewa,395,394,789,15
LK7124085,Rathmale,395,394,789,15
LK7124090,Welangahaulpatha,395,394,789,15
LK7124095,Maradankadawala,395,394,789,15
LK7124100,Horowpothana,395,394,789,15
LK7124105,Medawachchi Handiya,395,394,789,15
LK7124110,Mukkarawewa,395,394,789,15
LK7124115,Ihala Angunachchiya,395,394,789,15
LK7124120,Rasnakawewa,395,394,789,15
LK7124125,Walahaviddawewa,395,394,789,15
LK7124130,Gammahegewewa,395,394,789,15
LK7124135,Morakewa,395,394,789,15
LK7124140,Nanumillawewa,395,394,789,15
LK7124145,Thirappankadawala,395,394,789,15
LK7124150,Parangiyawadiya,395,394,789,15
LK7124155,Nabadawewa,395,394,789,15
LK7124160,Puliyankadawala,395,394,789,15
LK7124165,Vilewewa,395,394,789,15
LK7124170,Wadigawewa,395,394,789,15
LK7124175,Kalpe,395,394,789,15
LK7124180,Dekethipothana,395,394,789,15
LK7124185,Dematawewa,395,394,789,15
LK7124190,Diyatittawewa,395,394,789,15
LK7127,Galenbidunuwewa,15000,15000,30000,15
LK7127005,Konwewa,366,366,732,15
LK7127010,Ellawewa,366,365,731,15
LK7127015,Kataranpuraya,366,365,731,15
LK7127020,Dutuwewa,366,365,731,15
LK7127025,Perettupalagama,366,365,731,15
LK7127030,Kokawewa,366,365,731,15
LK7127035,Dutuwewa Paranagama,366,365,731,15
LK7127040,21 Colony East,366,365,731,15
LK7127045,21 Colony West,366,365,731,15
LK7127050,Ulpathgama,366,365,731,15
LK7127055,Upuldeniya,366,365,731,15
LK7127060,Himbutugollewa,366,365,731,15
LK7127065,Mailagaswewa,366,365,731,15
LK7127070,Ihalagama,366,365,731,15
LK7127075,Galenbindunuwewa,366,365,731,15
LK7127080,Karuwalagaswewa,366,365,731,15
LK7127085,Palugollagama,366,365,731,15
LK7127090,Aluth Divulwewa,366,365,731,15
LK7127095,Getalawa,366,365,731,15
LK7127100,Hurulunikawewa Track-04,366,365,731,15
LK7127105,Ilukbadayagama,366,365,731,15
LK7127110,Kudagalenbidunuwewa,366,365,731,15
LK7127115,Thammennagama,366,365,731,15
LK7127120,Sivalakulama,366,365,731,15
LK7127125,Gomarankalla,366,365,731,15
LK7127130,Hurulunikawewa Track-03,366,365,731,15
LK7127135,Kumbukwewa,366,365,731,15
LK7127140,Janasirigama,366,365,731,15
LK7127145,Kurunegala Colony,366,365,731,15
LK7127150,Nuwaragam Colony,366,365,731,15
LK7127155,Hurulu Jayapura,366,365,731,15
LK7127160,Sunanda Mawatha,366,365,731,15
LK7127165,Galwaduwagama,366,365,731,15
LK7127170,Muriyakadawala,366,365,731,15
LK7127175,Ihala Galkulama,366,365,731,15
LK7127180,Hurulumeegahapattiya,366,365,731,15
LK7127185,Nuwaraeli Colony,366,365,731,15
LK7127190,Pandikaramaduwa,366,365,731,15
LK7127195,Yakalla,366,365,731,15
LK7127200,Manankattiya,366,365,731,15
LK7127205,Wannamkulama,366,365,731,15
LK7130,Mihinthale,15000,15000,30000,15
LK7130005,Ukkulankulama,600,600,1200,15
LK7130010,Mahakanadarawa L.B. Track 03,600,600,1200,15
LK7130015,Mahakanadarawa L.B. Track 02,600,600,1200,15
LK7130020,Mahakanadarawa L.B. Track 01,600,600,1200,15
LK7130025,Maradankulama,600,600,1200,15
LK7130030,Doramadalawa,600,600,1200,15
LK7130035,Kunchikulama,600,600,1200,15
LK7130040,Henewatta,600,600,1200,15
LK7130045,Nuwarawewa,600,600,1200,15
LK7130050,Kurundankulama,600,600,1200,15
LK7130055,Kannattiya,600,600,1200,15
LK7130060,Mihinthale,600,600,1200,15
LK7130065,Ruwangama,600,600,1200,15
LK7130070,Namalwewa,600,600,1200,15
LK7130075,Bogahayaya,600,600,1200,15
LK7130080,Pothana,600,600,1200,15
LK7130085,Seeppukulama,600,600,1200,15
LK7130090,Thammennawa,600,600,1200,15
LK7130095,Kasamaduwa,600,600,1200,15
LK7130100,Katukeliyawa,600,600,1200,15
LK7130105,Kattaduwagama,600,600,1200,15
LK7130110,Kahapathvilagama,600,600,1200,15
LK7130115,Ihalagama,600,600,1200,15
LK7130120,Maradankalla,600,600,1200,15
LK7130125,Wellaragama,600,600,1200,15
LK7133,Nuwaragam Palatha East,15000,15000,30000,15
LK7133005,Nuwara Wewa,518,517,1035,15
LK7133010,Step1 Part 1,517,517,1034,15
LK7133015,Mahakalattewa,517,517,1034,15
LK7133020,Thariyankulama,517,517,1034,15
LK7133025,Nelumkanniya,517,517,1034,15
LK7133030,Kuda Nelumkulama,517,517,1034,15
LK7133035,Keerikkulama,517,517,1034,15
LK7133040,Thammennapura,517,517,1034,15
LK7133045,Wannithammennawa,517,517,1034,15
LK7133050,Thammennakulama,517,517,1034,15
LK7133055,Step 1 Part 2,517,517,1034,15
LK7133060,Step 2 Part 3,517,517,1034,15
LK7133065,Step 2 Part 2,517,517,1034,15
LK7133070,Pothanegama,517,517,1034,15
LK7133075,Step 3 Part 3,517,517,1034,15
LK7133080,Step 2 Part 1,517,517,1034,15
LK7133085,Step 2 Part 4,517,517,1034,15
LK7133090,Wanniyankulama Kotasa 4,517,517,1034,15
LK7133095,Wanniyankulama Kotasa 5,517,517,1034,15
LK7133100,Wanniyankulama Kotasa 6,517,517,1034,15
LK7133105,Gnanikulama,517,517,1034,15
LK7133110,Kawarakkulama,517,517,1034,15
LK7133115,Mahapaladikulama,517,517,1034,15
LK7133120,Step 3 Part 1,517,517,1034,15
LK7133125,Step 3 Part 2,517,517,1034,15
LK7133130,Wanniyankulama Kotasa 3,517,517,1034,15
LK7133135,Wanniyankulama Kotasa 1,517,517,1034,15
LK7133140,Wanniyankulama Kotasa 2,517,517,1034,15
LK7133145,Sucharithagama,517,517,1034,15
LK7136,Nachchaduwa,15000,15000,30000,15
LK7136005,Kimbulakada,790,789,1579,15
LK7136010,Shrawasthipura,789,789,1578,15
LK7136015,Kuda Nelubewa,789,789,1578,15
LK7136020,Shrawasthiwatta,789,789,1578,15
LK7136025,Aluthwewa,789,789,1578,15
LK7136030,Amane,789,789,1578,15
LK7136035,Maha Nelubewa,789,789,1578,15
LK7136040,Divulwewa,789,789,1578,15
LK7136045,Hidogama,789,789,1578,15
LK7136050,Pawakkulama,789,789,1578,15
LK7136055,Kaluvila North,789,789,1578,15
LK7136060,Madawalagama,789,789,1578,15
LK7136065,Nachchadoowa,789,789,1578,15
LK7136070,Nachchadoowa New Town,789,789,1578,15
LK7136075,Palayakulama,789,789,1578,15
LK7136080,Suhadagama,789,789,1578,15
LK7136085,Thuruvila,789,789,1578,15
LK7136090,Kaluarachchiyagama,789,789,1578,15
LK7136095,Pahalawewa,789,789,1578,15
LK7139,Nochchiyagama,15000,15000,30000,15
LK7139005,Kukulkatuwa,417,417,834,15
LK7139010,Ittikulama,417,416,833,15
LK7139015,Ranorawa,417,416,833,15
LK7139020,Mahalindawewa,417,416,833,15
LK7139025,Bogahawewa,417,416,833,15
LK7139030,Ambagahawewa,417,416,833,15
LK7139035,Ehetuwagama,417,416,833,15
LK7139040,Thalgaswewa,417,416,833,15
LK7139045,Hunuvilagama,417,416,833,15
LK7139050,Horuvila,417,416,833,15
LK7139055,Lindawewa,417,416,833,15
LK7139060,Kusumpura,417,416,833,15
LK7139065,Mudithagama,417,416,833,15
LK7139070,Ralapanawagama,417,416,833,15
LK7139075,Adampane,417,416,833,15
LK7139080,Andarawewa,417,416,833,15
LK7139085,Ralapanawa Colony,417,416,833,15
LK7139090,Nochchiyagama,417,416,833,15
LK7139095,Dunudambuwewa,417,416,833,15
LK7139100,Thimbiriwewa,417,416,833,15
LK7139105,Katupathwewa,417,416,833,15
LK7139110,Pahala Maragahawewa,417,416,833,15
LK7139115,Nelawagama,417,416,833,15
LK7139120,Pahala Halmillewa,417,416,833,15
LK7139125,Halmillakulama,417,416,833,15
LK7139130,Dunupothagama,417,416,833,15
LK7139135,Dombawalagama,417,416,833,15
LK7139140,Pahamunegama,417,416,833,15
LK7139145,Navakkulama,417,416,833,15
LK7139150,Galadivulwewa,417,416,833,15
LK7139155,Jayagama,417,416,833,15
LK7139160,Amunukole,417,416,833,15
LK7139165,Mihiripura,417,416,833,15
LK7139170,Pahala Kedithokkuwa,417,416,833,15
LK7139175,Rankethgama,417,416,833,15
LK7139180,Ottappuwa,417,416,833,15
LK7142,Rajanganaya,15000,15000,30000,15
LK7142005,"Track 13,18",715,714,1429,15
LK7142010,"Track 16,17",714,714,1428,15
LK7142015,Veheragala,714,714,1428,15
LK7142020,Yaya 12,714,714,1428,15
LK7142025,Track 09 - 10,714,714,1428,15
LK7142030,Track 11,714,714,1428,15
LK7142035,Track 15,714,714,1428,15
LK7142040,Gemunupura,714,714,1428,15
LK7142045,Track 07,714,714,1428,15
LK7142050,Thumbullegama,714,714,1428,15
LK7142055,Randenigama,714,714,1428,15
LK7142060,Track 04,714,714,1428,15
LK7142065,Track 03,714,714,1428,15
LK7142070,Naigala,714,714,1428,15
LK7142075,Thissapura,714,714,1428,15
LK7142080,Maha Thimbirikalla,714,714,1428,15
LK7142085,Angamuwa,714,714,1428,15
LK7142090,04 1/2 Kanuwa,714,714,1428,15
LK7142095,Sirimapura,714,714,1428,15
LK7142100,Panthiyawa,714,714,1428,15
LK7142105,Kalundegama,714,714,1428,15
LK7145,Thambuththegama,15000,15000,30000,15
LK7145005,Kongollewa,577,577,1154,15
LK7145010,Kelegama,577,576,1153,15
LK7145015,Pahalagama,577,576,1153,15
LK7145020,Solama,577,576,1153,15
LK7145025,Maha Bellankadawala,577,576,1153,15
LK7145030,Eriyagama,577,576,1153,15
LK7145035,Delnegama,577,576,1153,15
LK7145040,Kuda Bellankadawala,577,576,1153,15
LK7145045,Konwewa,577,576,1153,15
LK7145050,Jayasirigama,577,576,1153,15
LK7145055,Lunuwewa,577,576,1153,15
LK7145060,Veheragala,577,576,1153,15
LK7145065,Thammennagama,577,576,1153,15
LK7145070,Nallachchiya,577,576,1153,15
LK7145075,Galviharawewa,577,576,1153,15
LK7145080,Thelhiriyawa,577,576,1153,15
LK7145085,Ikiriwewa,577,576,1153,15
LK7145090,Musalpitiya,577,576,1153,15
LK7145095,Thambuttegama,577,576,1153,15
LK7145100,Thispanepura,577,576,1153,15
LK7145105,Makulewa,577,576,1153,15
LK7145110,Thammennawa,577,576,1153,15
LK7145115,Mudungoda,577,576,1153,15
LK7145120,Helambawewa,577,576,1153,15
LK7145125,Hureegaswewa,577,576,1153,15
LK7145130,Weliyawa,577,576,1153,15
LK7148,Thalawa,15000,15000,30000,15
LK7148005,Daladapura,385,385,770,15
LK7148010,Pahala Thalawa,385,384,769,15
LK7148015,Moragoda,385,384,769,15
LK7148020,Kumbukgahawewa,385,384,769,15
LK7148025,Nawa Hanguranketha,385,384,769,15
LK7148030,Hirigollegama,385,384,769,15
LK7148035,Karagahawewa,385,384,769,15
LK7148040,Ihala Thalawa,385,384,769,15
LK7148045,Hinguruwewa,385,384,769,15
LK7148050,Korakahawewa,385,384,769,15
LK7148055,Kurunduwewa,385,384,769,15
LK7148060,Meegassegama,385,384,769,15
LK7148065,Kiralogama,385,384,769,15
LK7148070,Kadurugaswewa,385,384,769,15
LK7148075,Palugaswewa,385,384,769,15
LK7148080,Ketakale,385,384,769,15
LK7148085,Rajjallegama,385,384,769,15
LK7148090,Eliyadivulwewa,385,384,769,15
LK7148095,Ihala Siyambalewa,385,384,769,15
LK7148100,Eppawala,385,384,769,15
LK7148105,Mawathawewa,385,384,769,15
LK7148110,Nallamudawa,385,384,769,15
LK7148115,Medagama,385,384,769,15
LK7148120,Kiriamunukole,385,384,769,15
LK7148125,Kadigawa,385,384,769,15
LK7148130,Mediyawa,385,384,769,15
LK7148135,Katiyawa Track 02,385,384,769,15
LK7148140,Galwaduwagama,385,384,769,15
LK7148145,Ihala Halmillewa,385,384,769,15
LK7148150,Adhiranigama,385,384,769,15
LK7148155,Katiyawa Track 10,385,384,769,15
LK7148160,Katiyawa Track 09,385,384,769,15
LK7148165,Katiyawa Track 01,385,384,769,15
LK7148170,Endagala,385,384,769,15
LK7148175,Kelesiyambalewa,385,384,769,15
LK7148180,Galmaduwa,385,384,769,15
LK7148185,Ihalagama,385,384,769,15
LK7148190,Keledivulwewa,385,384,769,15
LK7148195,Katiyawa Track 06,385,384,769,15
LK7151,Thirappane,15000,15000,30000,15
LK7151005,Karuwalagaswewa,366,366,732,15
LK7151010,Galkulama,366,365,731,15
LK7151015,Gnanikkulama,366,365,731,15
LK7151020,Perimiyankulama,366,365,731,15
LK7151025,Wannamkulama,366,365,731,15
LK7151030,Uttimaduwa,366,365,731,15
LK7151035,Dematawewa,366,365,731,15
LK7151040,Pairimaduwa,366,365,731,15
LK7151045,Kuttikulama,366,365,731,15
LK7151050,Puliyankulama,366,365,731,15
LK7151055,Mawathawewa,366,365,731,15
LK7151060,Periyakulama,366,365,731,15
LK7151065,Ethungama South,366,365,731,15
LK7151070,Meewellewa,366,365,731,15
LK7151075,Ethungama North,366,365,731,15
LK7151080,Aluth Punchikulama,366,365,731,15
LK7151085,Wannammaduwa,366,365,731,15
LK7151090,Thirappane Kadaweediya,366,365,731,15
LK7151095,Thirappanegama,366,365,731,15
LK7151100,Sembukulama,366,365,731,15
LK7151105,Wellamudawa,366,365,731,15
LK7151110,Selesthimaduwa,366,365,731,15
LK7151115,Idigahawewa,366,365,731,15
LK7151120,Paindikulama,366,365,731,15
LK7151125,Walagambahuwa,366,365,731,15
LK7151130,Mahakanumulla,366,365,731,15
LK7151135,Alisthana,366,365,731,15
LK7151140,Dayagama,366,365,731,15
LK7151145,Wanamal Uyana,366,365,731,15
LK7151150,Manakkulama,366,365,731,15
LK7151155,Pethis Rambewa,366,365,731,15
LK7151160,Kattamurichchana,366,365,731,15
LK7151165,Kandupagama,366,365,731,15
LK7151170,Labunoruwa,366,365,731,15
LK7151175,Pahala Ambathale,366,365,731,15
LK7151180,Ihala Ambathale,366,365,731,15
LK7151185,Alagollewa,366,365,731,15
LK7151190,Muriyakadawala,366,365,731,15
LK7151195,Amunichchiya,366,365,731,15
LK7151200,Sandapagama,366,365,731,15
LK7151205,Uttupitiya,366,365,731,15
LK7154,Kekirawa,15000,15000,30000,15
LK7154005,Navakkulama,284,283,567,15
LK7154010,Moragoda,283,283,566,15
LK7154015,Mahadivulwewa,283,283,566,15
LK7154020,Keeriyagaswewa,283,283,566,15
LK7154025,Ihala Puliyankulama,283,283,566,15
LK7154030,Kelepuliyankulama,283,283,566,15
LK7154035,Maradankadawala,283,283,566,15
LK7154040,Thoruwewa,283,283,566,15
LK7154045,Maminiyawa,283,283,566,15
LK7154050,Maminiya Rambewa,283,283,566,15
LK7154055,Ganewalpola,283,283,566,15
LK7154060,Heenukkiriyawa,283,283,566,15
LK7154065,Embulgaswewa,283,283,566,15
LK7154070,Olukarada,283,283,566,15
LK7154075,Kollankuttigama,283,283,566,15
LK7154080,Mudaperumagama,283,283,566,15
LK7154085,Ihalagama,283,283,566,15
LK7154090,Shasthrawelliya,283,283,566,15
LK7154095,Railway Town,283,283,566,15
LK7154100,Maradankadawala Road,283,283,566,15
LK7154105,Maldenipura,283,283,566,15
LK7154110,Mankadawala,283,283,566,15
LK7154115,Medawewa,283,283,566,15
LK7154120,Pothanegama,283,283,566,15
LK7154125,Kuda Kekirawa,283,283,566,15
LK7154130,Kekirawa Town,283,283,566,15
LK7154135,Malawa,283,283,566,15
LK7154140,Neekiniyawa,283,283,566,15
LK7154145,Mailagaswewa,283,283,566,15
LK7154150,Karukkankulama,283,283,566,15
LK7154155,Olombewa,283,283,566,15
LK7154160,Maha Kekirawa,283,283,566,15
LK7154165,Kumbukwewa,283,283,566,15
LK7154170,Rathmallewa,283,283,566,15
LK7154175,Medagama,283,283,566,15
LK7154180,Korasagalla,283,283,566,15
LK7154185,Unagollewa,283,283,566,15
LK7154190,Horapola,283,283,566,15
LK7154195,Dambewatana,283,283,566,15
LK7154200,Uduruwa,283,283,566,15
LK7154205,Nidigama,283,283,566,15
LK7154210,Maha Elagamuwa,283,283,566,15
LK7154215,Pallehingura,283,283,566,15
LK7154220,Nelbegama,283,283,566,15
LK7154225,Murungahitikanda,283,283,566,15
LK7154230,Baravila,283,283,566,15
LK7154235,Bandarapothana,283,283,566,15
LK7154240,Kotagala,283,283,566,15
LK7154245,Madatugama,283,283,566,15
LK7154250,Dunumadalawa,283,283,566,15
LK7154255,Kandalama West,283,283,566,15
LK7154260,Kithulhitiyawa,283,283,566,15
LK7154265,Kandalama East,283,283,566,15
LK7157,Palugaswewa,15000,15000,30000,15
LK7157005,Maithrigama,938,937,1875,15
LK7157010,Maha Rambawewa,938,937,1875,15
LK7157015,Madawala,938,937,1875,15
LK7157020,Eppawala,938,937,1875,15
LK7157025,Galapitagala,938,937,1875,15
LK7157030,Kumbukwewa,938,937,1875,15
LK7157035,Senadhiriyagama,938,937,1875,15
LK7157040,Horivila,938,937,1875,15
LK7157045,Palugaswewa,938,937,1875,15
LK7157050,Kuda Rambawewa,938,937,1875,15
LK7157055,Habarana,938,937,1875,15
LK7157060,Demuththewa,938,937,1875,15
LK7157065,Kelewa,938,937,1875,15
LK7157070,Wayaulpatha,938,937,1875,15
LK7157075,Hiriwadunna,938,937,1875,15
LK7157080,Kashyapagama,938,937,1875,15
LK7160,Ipalogama,15000,15000,30000,15
LK7160005,Dikwewa Senapura,469,469,938,15
LK7160010,Galagedara Gama,469,468,937,15
LK7160015,Senapuragama,469,468,937,15
LK7160020,Mahailuppallama,469,468,937,15
LK7160025,Gonapathirawa,469,468,937,15
LK7160030,Sangattewa,469,468,937,15
LK7160035,Kadiyangalla,469,468,937,15
LK7160040,Ipalogama,469,468,937,15
LK7160045,Manewa,469,468,937,15
LK7160050,Heenukwegama,469,468,937,15
LK7160055,Dampelassagama,469,468,937,15
LK7160060,Ihala Kagama,469,468,937,15
LK7160065,Kunchikulama,469,468,937,15
LK7160070,Hiripitiyagama,469,468,937,15
LK7160075,Aswedduma,469,468,937,15
LK7160080,Ganthiriyagama,469,468,937,15
LK7160085,Galwanguwa,469,468,937,15
LK7160090,Wedinigama,469,468,937,15
LK7160095,Narangallegama,469,468,937,15
LK7160100,Kallanchiyagama,469,468,937,15
LK7160105,Aluth Dambewatana,469,468,937,15
LK7160110,Kagama 5 Ela,469,468,937,15
LK7160115,2 Ela - Kagama,469,468,937,15
LK7160120,Akkara 500,469,468,937,15
LK7160125,Amunuwetiya,469,468,937,15
LK7160130,Puliyankulama,469,468,937,15
LK7160135,Vijithapura,469,468,937,15
LK7160140,Amanakkattuwa,469,468,937,15
LK7160145,Kalawewa,469,468,937,15
LK7160150,Kusalanagama,469,468,937,15
LK7160155,Palugaswewa Farm,469,468,937,15
LK7160160,Walawwegama,469,468,937,15
LK7163,Galnewa,15000,15000,30000,15
LK7163005,Namalgamuwa,500,500,1000,15
LK7163010,Obadayagama,500,500,1000,15
LK7163015,Otunupelandigama,500,500,1000,15
LK7163020,Karuwalagaswewa,500,500,1000,15
LK7163025,Usgala Halmillawewa,500,500,1000,15
LK7163030,Helabodugama,500,500,1000,15
LK7163035,Kattaragama,500,500,1000,15
LK7163040,Bulnewa,500,500,1000,15
LK7163045,Thorane Gama,500,500,1000,15
LK7163050,Midellewa,500,500,1000,15
LK7163055,Ihala Kalankuttiya,500,500,1000,15
LK7163060,Pahala Kalankuttiya,500,500,1000,15
LK7163065,Siyambalewa,500,500,1000,15
LK7163070,Lolugaswewa,500,500,1000,15
LK7163075,Pitiye Yaya,500,500,1000,15
